stock_id,name,eps_Y,eps_Y_quarters,eps_ttm,eps_yoy,roe_last_year,roe_ttm,rev,rev_mom,rev_qoq,rev_yoy,gross_margin,gross_margin_qoq,gross_margin_yoy_diff,operating_margin,operating_margin_qoq,operating_margin_yoy_diff,net_margin,net_margin_qoq,net_margin_yoy_diff,per_ttm,per_latest,per_60d_high,per_60d_low,pbr_latest,pbr_60d_high,pbr_60d_low,period_start,period_end,eps_Y_is_prev,eps_ttm_is_prev,gross_margin_is_prev,operating_margin_is_prev,net_margin_is_prev,per_latest_is_prev,pbr_latest_is_prev,static_updated_at,static_status,static_reason,eps_status,eps_reason,roe_status,roe_reason,revenue_status,revenue_reason,profit_status,profit_reason,valuation_status,valuation_reason,finmind_token_status,finmind_token_source,finmind_token_masked,finmind_user_count,finmind_api_request_limit,finmind_remain,finmind_usage_checked_at
3701,大眾控,-1.29,2,-2.62,-444.74,-2.31,-15.4,0.82,-7.2,33.29,6.46,9.84,-4.44,-10.51,-11.72,-6.34,-16.57,-10.24,-2.41,-13.19,,0.0,0.0,0.0,2.06,3.19,1.63,,,False,False,False,False,False,False,False,2026-09-10 12:19:39,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:19:42
3702,大聯大,8.42,2,12.01,175.46,12.7,25.39,146.1,-24.27,14.73,90.83,4.43,-0.06,0.61,2.62,-0.06,0.66,192.0,10.0,101.0,,9.25,18.94,8.53,1.94,2.42,1.79,,,False,False,False,False,False,False,False,2026-09-10 12:19:43,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:19:46
3711,日月光投控,8.04,2,13.92,76.2,12.48,18.28,82.25,11.47,30.48,45.66,21.0,0.93,3.96,11.04,0.94,4.28,11.25,2.86,6.16,,47.03,67.5,42.26,7.34,9.1,5.91,,,False,False,False,False,False,False,False,2026-09-10 12:19:46,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:19:50
3715,定穎投控,-1.55,2,-0.74,-121.57,8.36,-3.43,2.93,15.83,16.53,83.96,14.02,-2.1,-7.46,0.99,-1.33,-7.2,-4.21,0.28,-10.03,,0.0,200.52,0.0,3.44,5.13,2.4,,,False,False,False,False,False,False,False,2026-09-10 12:19:50,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:19:53
4749,新應材,6.94,2,12.91,37.93,17.16,12.62,0.48,16.86,13.95,41.95,44.53,-0.88,-1.71,23.2,-3.87,-7.81,24.65,-2.55,-0.01,,58.73,103.71,52.37,6.79,12.13,6.69,,,False,False,False,False,False,False,False,2026-09-10 12:19:53,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:19:56
4772,台特化,2.83,2,5.55,79.03,21.12,31.23,0.32,-0.1,5.26,18.89,51.91,0.95,-6.41,41.15,0.91,-8.51,32.42,1.29,-11.99,,43.68,66.56,42.06,9.66,13.66,8.79,,,False,False,False,False,False,False,False,2026-09-10 12:19:57,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:20:00
4904,遠傳,2.14,2,4.12,10.46,15.13,17.65,9.25,-3.84,-3.01,14.87,31.71,-1.31,-0.37,17.52,-0.11,0.84,14.39,0.82,0.91,,25.43,28.55,23.58,4.38,4.38,3.5,,,False,False,False,False,False,False,False,2026-09-10 12:20:00,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:20:05
4931,新盛力,3.68,2,5.97,140.73,16.91,29.03,0.5,10.16,19.03,125.87,23.33,1.25,14.25,15.07,2.66,16.77,12.98,0.71,20.73,,40.94,87.07,40.18,9.93,13.79,7.97,,,False,False,False,False,False,False,False,2026-09-10 12:20:05,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:20:08
4938,和碩,2.26,2,5.92,24.63,8.74,10.9,86.02,-5.78,-1.35,11.56,4.43,0.01,1.3,153.0,37.0,98.0,2.3,1.13,1.9,,15.35,22.64,14.92,1.18,1.3,1.01,,,False,False,False,False,False,False,False,2026-09-10 12:20:08,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:20:15
4958,臻鼎-KY,3.52,2,9.1,-3.19,9.11,11.18,20.67,17.42,27.56,41.05,23.1,1.46,4.75,7.77,1.62,1.42,7.7,2.67,4.07,,58.52,91.11,51.54,3.55,5.5,3.13,,,False,False,False,False,False,False,False,2026-09-10 12:20:15,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:20:18
4971,IET-KY,2.4,2,4.71,275.75,3.46,6.09,0.11,0.91,35.88,33.03,34.0,-13.84,-0.45,8.43,-20.64,-1.54,7.37,-16.32,-6.65,,149.63,484.85,62.08,6.41,15.86,5.9,,,False,False,False,False,False,False,False,2026-09-10 12:20:18,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:20:22
4977,眾達-KY,1.48,2,3.45,-39.26,8.91,7.12,0.18,120.25,212.28,136.63,23.12,3.39,-0.05,-9.43,-5.44,-13.65,96.52,141.67,-14.7,,51.95,61.2,23.61,3.33,5.38,2.2,,,False,False,False,False,False,False,False,2026-09-10 12:20:22,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:20:25
4979,華星光,2.91,2,6.15,44.71,20.72,22.03,0.55,7.29,29.58,37.45,22.44,-2.98,5.12,18.34,-2.66,4.52,14.29,-4.95,5.59,,93.45,129.47,61.48,18.31,24.92,11.71,,,False,False,False,False,False,False,False,2026-09-10 12:20:26,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:20:29
4991,環宇-KY,2.59,2,3.32,773.68,0.56,10.52,0.26,80.31,30.96,45.62,43.27,-11.26,-5.53,12.73,-12.76,-11.16,13.57,-13.87,10.66,,152.02,4933.33,132.64,13.29,25.97,9.1,2026-09-04,2026-09-10,False,False,False,False,False,False,False,2026-09-10 12:20:29,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:20:33
5274,信驊,81.68,2,145.49,72.46,59.47,87.41,1.63,6.69,26.81,118.42,72.0,2.82,4.12,53.88,1.16,1.17,47.57,2.63,19.57,,124.74,179.95,100.83,90.73,122.24,73.33,,,False,False,False,False,False,False,False,2026-09-10 12:20:36,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:20:40
5289,宜鼎,166.42,2,182.55,1598.14,24.6,114.19,8.68,2.18,14.75,576.29,65.01,5.91,39.09,58.57,6.61,46.89,46.36,4.81,40.62,,7.17,73.66,7.17,5.34,17.19,5.34,,,False,False,False,False,False,False,False,2026-09-10 12:20:41,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:20:44
5347,世界,2.84,2,4.72,-0.84,12.14,13.91,5.09,8.22,20.06,40.48,32.32,3.03,4.28,20.37,3.72,4.16,20.31,3.04,3.11,,34.96,53.01,31.82,4.82,6.0,3.63,,,False,False,False,False,False,False,False,2026-09-10 12:20:44,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:20:47
5443,均豪,1.26,2,2.32,-2.93,6.75,4.31,0.62,-25.93,142.65,14.38,35.38,-2.96,-0.93,1.89,-8.52,-8.65,19.7,10.65,4.26,,47.58,57.89,34.34,0.86,2.36,0.76,,,False,False,False,False,False,False,False,2026-09-10 12:20:48,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:20:51
5536,聖暉*,23.73,2,40.02,72.57,38.23,45.24,4.88,25.56,7.96,44.54,20.64,-4.74,1.38,15.89,-3.93,1.51,12.96,-2.75,2.9,,21.59,39.86,20.41,6.45,13.59,6.1,,,False,False,False,False,False,False,False,2026-09-10 12:20:52,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:20:57
5871,中租-KY,0,0,11.24,-15.55,11.7,12.13,8.17,-3.48,-2.41,-0.68,66.16,-0.46,-0.05,31.53,0.59,3.4,22.76,-1.81,1.47,,10.4,11.56,9.93,1.13,1.21,1.04,,,False,False,False,False,False,False,False,2026-09-10 12:20:57,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:21:02
5876,上海商銀,0,0,3.06,10.07,8.4,10.26,4.55,-12.82,7.0,7.06,,,,,,,,,,,13.53,14.92,12.12,1.09,1.1,0.9,,,False,False,False,False,False,False,False,2026-09-10 13:34:24,partial_ok,no_data:profit,ok,,ok,,ok,,no_data,empty,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,4365,6000,1635,2026-09-10 13:34:31
5880,合庫金,0,0,1.36,7.94,7.84,8.89,7.01,7.53,15.03,6.29,,,,,,,,,,,17.55,19.71,16.21,1.45,1.53,1.26,,,False,False,False,False,False,False,False,2026-09-10 13:34:32,partial_ok,no_data:profit,ok,,ok,,ok,,no_data,empty,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,4365,6000,1635,2026-09-10 13:34:36
6005,群益證,3.39,2,5.1,157.58,13.2,24.45,3.03,48.12,-20.22,45.35,,,,36.23,5.08,14.62,44.15,0.65,15.32,,5.87,12.58,5.76,1.32,2.04,1.29,,,False,False,False,False,False,False,False,2026-09-10 13:34:36,incomplete,profit:incomplete(partial),ok,,ok,,ok,,incomplete,partial,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,4365,6000,1635,2026-09-10 13:34:40
6139,亞翔,25.91,2,49.73,198.14,54.13,90.74,10.93,28.8,28.03,62.28,21.3,2.57,11.65,18.96,1.75,11.89,19.34,4.67,13.46,,15.17,26.51,14.34,8.57,10.28,6.92,,,False,False,False,False,False,False,False,2026-09-10 12:21:16,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:21:20
6182,合晶,0.05,2,0.23,330.0,3.08,2.7,1.0,1.02,12.96,19.97,22.64,3.61,-1.58,3.34,2.28,-2.69,2.26,1.4,0.47,,471.74,4737.5,454.35,3.99,7.12,1.93,,,False,False,False,False,False,False,False,2026-09-10 12:21:20,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:21:23
6187,萬潤,11.87,2,19.6,13.16,21.66,25.72,1.11,5.13,52.12,103.06,54.77,2.99,2.82,33.27,10.05,2.83,34.65,11.98,8.44,,66.36,83.5,54.43,14.63,17.86,11.98,,,False,False,False,False,False,False,False,2026-09-10 12:21:24,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:21:27
6196,帆宣,13.25,2,22.32,102.17,22.64,32.15,7.22,-3.98,3.53,83.89,13.45,-0.12,2.09,8.92,0.67,4.17,8.45,0.7,5.41,,24.23,37.58,21.6,6.6,7.44,5.09,,,False,False,False,False,False,False,False,2026-09-10 12:21:28,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:21:31
6213,聯茂,4.39,2,6.46,91.12,7.21,11.45,5.04,6.21,32.64,97.93,22.02,10.6,6.43,16.03,11.39,7.15,11.1,7.66,6.36,,80.47,96.82,57.82,8.35,9.38,4.08,,,False,False,False,False,False,False,False,2026-09-10 12:21:31,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:21:34
6217,中探針,-0.19,2,-0.37,87.46,-7.6,-1.94,0.42,-0.6,3.35,23.0,19.63,-3.67,-0.51,-3.27,-4.19,2.55,-3.12,-4.38,6.96,,0.0,0.0,0.0,6.69,13.36,3.92,,,False,False,False,False,False,False,False,2026-09-10 12:21:35,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:21:38
6223,旺矽,28.08,2,47.22,63.79,26.59,36.18,2.05,13.45,7.38,69.87,58.37,-1.08,0.08,34.43,2.06,1.66,29.12,-2.09,10.05,,120.34,196.49,107.71,34.62,45.9,29.79,,,False,False,False,False,False,False,False,2026-09-10 12:21:38,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:21:41
6239,力成,5.5,2,10.1,40.28,12.77,17.51,8.56,3.48,8.08,24.46,21.76,2.32,5.84,15.27,2.32,5.1,12.33,1.13,5.27,,28.07,45.12,25.54,3.67,4.8,2.72,,,False,False,False,False,False,False,False,2026-09-10 12:21:41,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:21:44
6243,迅杰,-1.02,2,-1.17,-1571.43,-2.78,-6.3,0.03,-0.24,25.03,-32.54,40.51,-19.25,-3.75,-51.21,-33.19,-60.97,-56.96,-55.3,-40.73,,0.0,0.0,0.0,2.3,3.07,1.73,,,False,False,False,False,False,False,False,2026-09-10 12:21:45,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:21:48
6257,矽格,4.65,2,8.53,73.37,15.96,20.66,2.07,2.72,4.68,28.58,34.24,2.58,2.8,25.64,3.27,2.17,23.1,1.91,14.98,,25.38,40.81,23.1,4.11,6.04,3.74,,,False,False,False,False,False,False,False,2026-09-10 12:21:49,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:21:52
6274,台燿,12.38,2,19.72,94.67,20.69,30.74,5.91,0.11,23.36,132.48,29.72,4.57,8.55,23.48,5.3,10.91,16.37,3.84,6.76,,70.85,137.28,51.3,17.29,30.38,12.52,,,False,False,False,False,False,False,False,2026-09-10 12:21:52,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:21:55
6278,台表科,4.93,2,9.8,6.64,12.07,13.17,4.63,-0.85,6.45,10.87,11.79,0.48,-0.35,6.18,0.41,-0.49,6.05,1.05,2.24,,19.4,28.14,14.9,2.39,3.2,1.7,,,False,False,False,False,False,False,False,2026-09-10 12:21:55,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:22:00
6282,康舒,0.36,2,1.22,256.41,0.65,4.76,3.26,-4.66,3.53,42.45,21.24,-3.15,-4.19,1.47,-1.46,0.02,0.78,-1.92,8.13,,35.41,307.78,35.41,1.63,2.69,1.48,,,False,False,False,False,False,False,False,2026-09-10 12:22:00,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:22:04
6285,啟碁,5.75,2,9.2,48.87,9.24,13.21,15.7,-7.15,29.06,81.21,13.0,-0.76,1.45,5.25,0.58,2.05,4.13,0.25,2.34,,24.86,47.05,24.86,3.07,4.41,2.82,,,False,False,False,False,False,False,False,2026-09-10 12:22:04,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:22:07
6291,沛亨,6.35,2,11.57,234.39,19.78,37.91,0.27,10.46,22.84,33.42,39.56,2.06,7.5,25.95,3.41,11.24,19.85,0.6,17.87,,42.75,79.32,31.61,14.61,22.31,9.79,,,False,False,False,False,False,False,False,2026-09-10 12:22:07,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:22:11
6412,群電,3.04,2,6.06,-7.34,13.53,17.19,2.47,-2.46,-8.81,-19.67,13.07,-2.87,-3.39,2.32,-1.97,-3.81,9.64,4.45,4.52,,12.14,20.38,12.14,1.91,2.93,1.91,,,False,False,False,False,False,False,False,2026-09-10 12:22:12,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:22:16
6414,樺漢,12.3,2,25.43,16.65,32.56,34.76,15.49,-5.58,-0.6,43.06,19.32,-0.79,1.1,5.55,0.18,6.32,5.74,0.78,-0.95,,15.47,23.37,14.85,1.97,2.79,1.77,,,False,False,False,False,False,False,False,2026-09-10 12:22:17,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:22:21
6415,矽力*-KY,6.03,2,9.88,44.44,6.99,10.6,2.42,2.54,26.45,52.54,47.03,-1.19,-4.44,12.38,4.35,0.45,26.03,10.85,12.27,,41.12,90.46,41.12,3.9,6.85,3.82,,,False,False,False,False,False,False,False,2026-09-10 12:22:22,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:22:25
6442,光聖,19.03,2,35.65,121.84,33.72,32.24,1.63,32.44,-5.65,152.24,62.51,7.1,0.84,32.06,5.66,4.76,24.19,1.78,17.48,,53.25,91.68,39.61,10.81,25.02,8.77,,,False,False,False,False,False,False,False,2026-09-10 12:22:25,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:22:29
6446,藥華藥,11.92,2,19.89,62.5,16.97,23.34,2.62,4.38,6.46,105.43,94.23,6.36,6.73,46.03,5.28,15.62,36.9,-5.07,13.8,,64.64,95.92,48.2,13.4,16.52,7.6,,,False,False,False,False,False,False,False,2026-09-10 12:22:29,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:22:32
6451,訊芯-KY,-0.77,2,1.13,188.98,0.95,2.66,0.69,-10.97,10.85,49.81,16.83,4.87,2.3,2.59,7.77,3.75,3.74,13.22,7.53,,389.91,1884.62,0.0,5.64,10.96,4.88,,,False,False,False,False,False,False,False,2026-09-10 12:22:32,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:22:36
6488,環球晶,11.87,2,20.6,51.25,7.93,10.85,4.76,-4.29,-1.6,7.61,20.64,-0.19,-5.12,9.35,-1.2,-5.88,24.84,11.28,14.33,,44.51,93.46,39.36,4.53,7.76,3.27,,,False,False,False,False,False,False,False,2026-09-10 12:22:37,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:22:41
6505,台塑化,4.32,2,5.76,1093.1,3.03,14.19,81.91,9.47,41.76,50.29,13.9,-2.89,17.09,12.51,-2.62,17.59,11.35,-1.25,16.52,,14.97,52.69,11.65,1.69,2.37,1.25,,,False,False,False,False,False,False,False,2026-09-10 12:22:41,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:22:47
6510,精測,25.45,2,42.54,61.14,11.74,15.14,0.64,3.86,17.66,54.27,57.52,0.75,1.67,34.75,5.49,8.93,30.04,5.07,12.51,,86.56,121.74,53.54,11.93,13.88,7.38,,,False,False,False,False,False,False,False,2026-09-10 12:22:47,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:22:52
6515,穎崴,38.24,2,62.2,38.38,27.92,31.53,1.71,6.58,58.89,233.37,38.33,-4.68,-10.64,23.42,-2.64,-6.8,19.08,-4.36,5.62,,117.8,218.22,98.64,30.42,58.46,25.47,,,False,False,False,False,False,False,False,2026-09-10 12:22:52,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:22:55
6526,達發,9.72,2,18.04,1.06,14.91,16.35,2.29,3.59,12.87,17.44,51.16,-1.57,0.67,15.0,0.04,0.21,14.09,0.42,0.37,,35.61,43.48,28.3,5.7,7.01,4.61,,,False,False,False,False,False,False,False,2026-09-10 12:22:56,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:23:01
6531,愛普*,8.33,2,17.38,350.26,10.27,23.89,1.03,-6.61,37.73,150.82,49.06,2.87,6.81,30.71,2.7,10.33,28.24,-3.19,69.66,,59.4,124.84,47.92,13.37,16.4,8.37,,,False,False,False,False,False,False,False,2026-09-10 12:23:01,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:23:05
6640,均華,9.52,2,17.14,36.57,15.33,14.41,0.47,-32.1,217.9,18.69,41.35,-3.55,2.76,16.91,-4.76,-0.8,14.99,-2.72,3.27,,72.24,91.61,46.96,6.75,12.88,5.08,,,False,False,False,False,False,False,False,2026-09-10 12:23:05,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:23:09
6643,M31,-1.24,2,0.96,185.71,3.7,2.16,0.18,6.47,37.94,73.08,100.0,0.0,0.0,-3.99,12.8,-12.72,-0.65,11.83,8.44,,445.79,17425.0,424.21,9.49,16.16,8.51,,,False,False,False,False,False,False,False,2026-09-10 12:23:09,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:23:12
6664,群翊,7.3,2,16.64,18.69,22.48,25.84,0.28,0.21,21.58,32.28,49.27,1.04,-18.62,35.38,2.81,-14.56,30.5,-3.45,16.17,,20.84,32.06,19.75,5.06,7.34,4.8,,,False,False,False,False,False,False,False,2026-09-10 12:23:12,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:23:17
6669,緯穎,156.38,2,313.51,64.59,48.03,51.08,144.31,22.62,71.7,50.36,9.26,1.71,0.68,7.27,0.96,0.07,5.38,0.28,-0.11,,7.52,25.01,7.45,3.19,10.62,3.17,,,False,False,False,False,False,False,False,2026-09-10 12:23:18,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:23:21
6672,騰輝電子-KY,4.69,2,7.25,74.28,9.83,13.63,0.81,21.13,51.94,133.24,35.98,1.96,5.89,16.78,5.11,9.08,14.49,4.57,6.47,,45.17,56.96,31.92,5.08,6.06,3.39,,,False,False,False,False,False,False,False,2026-09-10 12:23:21,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:23:24
6683,雍智科技,12.24,2,22.69,58.34,15.93,23.58,0.23,1.36,15.1,25.74,50.84,2.04,7.56,30.44,3.19,3.94,25.14,-0.36,19.12,,57.59,155.32,47.76,12.57,24.24,8.01,,,False,False,False,False,False,False,False,2026-09-10 12:23:24,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:23:28
6691,洋基工程,18.12,2,32.34,41.35,43.0,61.11,5.29,10.99,37.85,213.7,18.15,-0.24,-0.38,16.53,0.79,0.76,13.02,0.59,1.57,,18.61,29.53,17.74,10.12,16.14,9.65,,,False,False,False,False,False,False,False,2026-09-10 12:23:28,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:23:32
6693,廣閎科,3.38,2,5.03,1423.68,-0.35,20.02,0.25,3.61,17.5,114.2,32.32,3.57,6.14,18.3,7.62,9.67,15.26,5.06,36.03,,35.84,206.34,32.33,6.45,10.95,5.41,,,False,False,False,False,False,False,False,2026-09-10 12:23:32,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:23:35
6770,力積電,4.12,2,3.32,256.6,-9.16,13.25,6.67,3.01,32.16,70.54,28.28,18.05,37.34,21.31,-83.51,36.35,19.03,-85.82,48.59,,24.5,50.11,22.2,2.69,3.9,2.18,,,False,False,False,False,False,False,False,2026-09-10 12:23:36,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:23:40
6789,采鈺,2.95,2,5.25,-0.76,6.98,9.24,0.92,0.44,12.79,17.99,30.53,-1.71,7.74,19.32,-3.51,6.97,18.85,-1.41,6.54,,89.6,140.0,79.2,8.1,10.14,6.48,,,False,False,False,False,False,False,False,2026-09-10 12:23:40,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:23:44
6805,富世達,25.77,2,46.75,123.58,33.37,46.82,1.53,12.37,29.48,29.14,34.05,1.74,9.98,27.9,1.12,8.94,22.71,0.79,10.1,,46.84,61.94,31.39,17.97,20.23,11.36,,,False,False,False,False,False,False,False,2026-09-10 12:23:44,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,0,6000,6000,2026-09-10 12:23:47
6919,康霈*,-0.21,2,-0.17,89.1,-3.68,-2.77,0.0,,,-100.0,65.26,15.26,-1.77,,,,-57.62,,,,0.0,0.0,0.0,14.46,19.85,13.78,,,False,False,False,False,True,False,False,2026-09-10 13:35:05,incomplete,profit:incomplete(partial),ok,,ok,,ok,,incomplete,partial,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,4365,6000,1635,2026-09-10 13:35:10
6937,天虹,2.54,2,4.54,3.18,5.82,8.73,0.27,27.87,39.04,123.29,41.65,-0.12,2.44,16.04,3.07,10.09,14.52,3.92,10.84,,65.34,108.49,54.3,5.63,6.91,4.62,,,False,False,False,False,False,False,False,2026-09-10 13:35:11,ok,,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,4365,6000,1635,2026-09-10 13:35:21
7711,永擎,17.44,2,23.85,33.84,,46.99,2.15,-58.12,-18.13,,18.94,6.55,10.76,11.99,4.18,8.8,10.05,3.98,6.37,,25.97,42.05,13.18,7.79,8.72,3.96,,,False,False,False,False,False,False,False,2026-09-10 13:35:21,incomplete,roe:incomplete(partial),ok,,incomplete,partial,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...py2s,4365,6000,1635,2026-09-10 13:35:27
